"Seviye";"Türkçe İpucu";"İngilizce Cevap";"Kelime Türü";"Sıklık Sırası";"Durum";"Durum Kodu";"İnceleyen Model";"Güven";"Önerilen İpucu";"İnceleme Gerekçesi";"Alternatifler";"Kaynak"
"C2";"Çıkmaz";"DILEMMA";"Noun";"5601";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Çıkmaz";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"";"freedict+kelly+frequencywords"
"C2";"Yeni";"UNPRECEDENTED";"Adjective";"5602";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yeni";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"";"freedict+kelly+frequencywords"
"C2";"Vermek";"CONCEDE";"Verb";"5605";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Vermek";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"Bırakmak";"freedict+kelly+frequencywords"
"C2";"Yiyecek";"NUTRITION";"Noun";"5606";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yiyecek";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"Gıda | Besleme | Besleyici";"freedict+kelly+frequencywords"
"C2";"Açıklamak";"UNFOLD";"Verb";"5609";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Açıklamak";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"Yaymak | Açılmak";"freedict+kelly+frequencywords"
"C2";"Kopya";"TRANSCRIPT";"Noun";"5612";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Kopya";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"";"freedict+kelly+frequencywords"
"C2";"Dokunma";"INTERFERENCE";"Noun";"5615";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Dokunma";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"Karışma | Karışım";"freedict+kelly+frequencywords"
"C2";"Arz";"BREADTH";"Noun";"5617";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Arz";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"";"freedict+kelly+frequencywords"
"C2";"Kaldırmak";"ABOLISH";"Verb";"5619";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Kaldırmak";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"Bozmak";"freedict+kelly+frequencywords"
"C2";"Fizik";"PHYSICS";"Noun";"5628";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Fizik";"Sözcük ve ipucu uyumlu, yaygın ve doğru.";"";"freedict+kelly+frequencywords"
"C2";"Mekanik";"MECHANIC";"Noun";"5631";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Mekanik";"Cevap ve ipucu tam olarak eşleşiyor.";"Makinist";"freedict+kelly+frequencywords"
"C2";"Güç";"ROD";"Noun";"5635";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Güç";"Cevap ve ipucu tam olarak eşleşiyor.";"Ceza | Çubuk | Asa | Değnek";"freedict+kelly+frequencywords"
"C2";"Ödemek";"TAB";"Noun";"5636";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Ödemek";"Cevap ve ipucu tam olarak eşleşiyor.";"Etiket | Şerit | Askı | Kayış";"freedict+kelly+frequencywords"
"C2";"Aziz";"SAINT";"Noun";"5638";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Aziz";"Cevap ve ipucu tam olarak eşleşiyor.";"Eren";"freedict+kelly+frequencywords"
"C2";"Kısım";"SNACK";"Noun";"5641";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Kısım";"Cevap ve ipucu tam olarak eşleşiyor.";"Hisse | Lokma | Pay";"freedict+kelly+frequencywords"
"C2";"Destek";"BRACKET";"Noun";"5642";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Destek";"Cevap ve ipucu tam olarak eşleşiyor.";"Dirsek";"freedict+kelly+frequencywords"
"C2";"Hastalık";"SICKNESS";"Noun";"5645";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Hastalık";"Cevap ve ipucu tam olarak eşleşiyor.";"Kusma";"freedict+kelly+frequencywords"
"C2";"Sınır";"PALE";"Adjective";"5647";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Sınır";"Cevap ve ipucu tam olarak eşleşiyor.";"Yetki | Solgun | Renksiz";"freedict+kelly+frequencywords"
"C2";"Yuva";"NEST";"Noun";"5649";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yuva";"Cevap ve ipucu tam olarak eşleşiyor.";"";"freedict+kelly+frequencywords"
"C2";"İstemek";"SUE";"Verb";"5650";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"İstemek";"Cevap ve ipucu tam olarak eşleşiyor.";"Yalvarmak";"freedict+kelly+frequencywords"
"C2";"Portekizce";"PORTUGUESE";"Adjective";"5656";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Portekizce";"Cevap ve ipucu tam olarak eşleşiyor.";"";"freedict+kelly+frequencywords"
"C2";"Alışveriş";"DEALINGS";"Noun";"5657";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Alışveriş";"Cevap ve ipucu tam olarak eşleşiyor.";"Muamele | Alaka";"freedict+kelly+frequencywords"
"C2";"Kumsal";"SANDY";"Adjective";"5658";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Kumsal";"Cevap ve ipucu tam olarak eşleşiyor.";"Kumlu";"freedict+kelly+frequencywords"
"C2";"Baş";"COMMANDER";"Noun";"5660";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Baş";"Cevap ve ipucu tam olarak eşleşiyor.";"Komutan | Kumandan | Önder";"freedict+kelly+frequencywords"
"C2";"Hareket";"GESTURE";"Noun";"5661";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Hareket";"Cevap ve ipucu tam olarak eşleşiyor.";"Jest";"freedict+kelly+frequencywords"
"C2";"Karikatür";"CARTOON";"Noun";"5664";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Karikatür";"Cevap ve ipucu tam olarak eşleşiyor.";"";"freedict+kelly+frequencywords"
"C2";"Ressam";"PAINTER";"Noun";"5669";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Ressam";"Cevap ve ipucu tam olarak eşleşiyor.";"";"freedict+kelly+frequencywords"
"C2";"Yudum";"SWALLOW";"Verb";"5670";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yudum";"Cevap ve ipucu tam olarak eşleşiyor.";"Emmek | Yutmak";"freedict+kelly+frequencywords"
"C2";"Yalan";"ILLUSION";"Noun";"5671";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yalan";"Cevap ve ipucu tam olarak eşleşiyor.";"Hayal | Hata | Hile";"freedict+kelly+frequencywords"
"C2";"Alıcı";"RECEIVER";"Noun";"5673";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Alıcı";"Cevap ve ipucu tam olarak eşleşiyor.";"";"freedict+kelly+frequencywords"
"C2";"Düşünmek";"DELIBERATE";"Adjective";"5674";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Düşünmek";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Tartışma | Düşünerek | Düşünen | Düşünceli";"freedict+kelly+frequencywords"
"C2";"Baca";"STACK";"Verb";"5675";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Baca";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"";"freedict+kelly+frequencywords"
"C2";"Havai";"AERIAL";"Adjective";"5677";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Havai";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Görülmez";"freedict+kelly+frequencywords"
"C2";"Elinde";"MERCY";"Noun";"5679";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Elinde";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Merhamet | Lütuf | Bereket | Rahmet";"freedict+kelly+frequencywords"
"C2";"Aydınlık";"SHAFT";"Noun";"5684";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Aydınlık";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Kollu";"freedict+kelly+frequencywords"
"C2";"Acı";"CUTTING";"Noun";"5685";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Acı";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Keskin | Kesme | Dondurucu";"freedict+kelly+frequencywords"
"C2";"Boya";"STAIN";"Verb";"5687";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Boya";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Leke";"freedict+kelly+frequencywords"
"C2";"Fikir";"WIT";"Noun";"5688";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Fikir";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"You | Akıl | Duygu | Anlayış";"freedict+kelly+frequencywords"
"C2";"Alüminyum";"ALUMINIUM";"Noun";"5689";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Alüminyum";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"";"freedict+kelly+frequencywords"
"C2";"Kılıç";"BLADE";"Noun";"5690";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Kılıç";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Delikanlı";"freedict+kelly+frequencywords"
"C2";"Atmak";"DISCARD";"Verb";"5692";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Atmak";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Çıkarma | Atma | Kovmak";"freedict+kelly+frequencywords"
"C2";"Açık";"NAKED";"Adjective";"5693";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Açık";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Çıplak | Kuru | Çaresiz | Sade";"freedict+kelly+frequencywords"
"C2";"Son";"HEEL";"Noun";"5695";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Son";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Arka | Peşinde | Topuk | Art";"freedict+kelly+frequencywords"
"C2";"Vitamin";"VITAMIN";"Noun";"5696";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Vitamin";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"";"freedict+kelly+frequencywords"
"C2";"Yönetici";"RULER";"Noun";"5697";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yönetici";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Amir | Hükümdar";"freedict+kelly+frequencywords"
"C2";"Toplama";"RALLY";"Noun";"5700";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Toplama";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Takılmak | Toplanma | Canlandırmak | Yükselmek";"freedict+kelly+frequencywords"
"C2";"Tanrı";"LORD";"Noun";"5704";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Tanrı";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Sahip | Allah | Efendi | Hakim";"freedict+kelly+frequencywords"
"C2";"Kulübe";"CABIN";"Noun";"5705";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Kulübe";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Kabin";"freedict+kelly+frequencywords"
"C2";"Vicdan";"CONSCIENCE";"Noun";"5707";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Vicdan";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"";"freedict+kelly+frequencywords"
"C2";"Sıcaklık";"WARMTH";"Noun";"5708";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Sıcaklık";"Cevap ve ipucu tam olarak eşleşiyor ve seviye uygun.";"Samimiyet";"freedict+kelly+frequencywords"
"C2";"Termal";"THERMAL";"Adjective";"5710";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Termal";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Mum";"CANDLE";"Noun";"5711";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Mum";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Hafifçe";"LIGHTLY";"Adverb";"5713";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Hafifçe";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Yemek";"RUB";"Verb";"5714";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yemek";"Clue is common and directly translates to the answer.";"Engel | Sürmek | Güçlük | Pürüz";"freedict+kelly+frequencywords"
"C2";"Yalnız";"LONELY";"Adjective";"5715";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yalnız";"Clue is common and directly translates to the answer.";"Issız | Terkedilmiş | Kasvetli | Kimsesiz";"freedict+kelly+frequencywords"
"C2";"Son";"ENDING";"Noun";"5716";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Son";"Clue is common and directly translates to the answer.";"Baş | Nihayet";"freedict+kelly+frequencywords"
"C2";"Fatura";"INVOICE";"Noun";"5717";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Fatura";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Sayım";"CENSUS";"Noun";"5719";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Sayım";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Korkak";"SCARY";"Adjective";"5721";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Korkak";"Clue is common and directly translates to the answer.";"Çekingen";"freedict+kelly+frequencywords"
"C2";"Yarasa";"BAT";"Noun";"5723";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yarasa";"Clue is common and directly translates to the answer.";"Gezmek";"freedict+kelly+frequencywords"
"C2";"Zehirli";"DEADLY";"Adjective";"5725";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Zehirli";"Clue is common and directly translates to the answer.";"Öldürücü";"freedict+kelly+frequencywords"
"C2";"Boynuz";"HORN";"Noun";"5732";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Boynuz";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Şef";"CHEF";"Noun";"5733";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Şef";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Şemsiye";"UMBRELLA";"Noun";"5734";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Şemsiye";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Gösteri";"PARADE";"Noun";"5740";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Gösteri";"Clue is common and directly translates to the answer.";"Alay | Tören | Açıkta";"freedict+kelly+frequencywords"
"C2";"Hafifletmek";"WEAKEN";"Verb";"5744";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Hafifletmek";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Arzu";"APPETITE";"Noun";"5746";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Arzu";"Clue is common and directly translates to the answer.";"İştah | İstek";"freedict+kelly+frequencywords"
"C2";"Batırmak";"DROWN";"Verb";"5751";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Batırmak";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Cevher";"GEM";"Noun";"5752";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Cevher";"Clue is common and directly translates to the answer.";"";"freedict+kelly+frequencywords"
"C2";"Hamle";"BOOM";"Noun";"5755";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Hamle";"Clue is common and directly translates to the answer.";"Baston | İlerlemek";"freedict+kelly+frequencywords"
"C2";"Nabız";"PULSE";"Noun";"5758";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Nabız";"Nabızın İngilizce karşılığı PULSE'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Çarpmak";"freedict+kelly+frequencywords"
"C2";"Sevgi";"AFFECTION";"Noun";"5760";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Sevgi";"Sevginin İngilizce karşılığı AFFECTION'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Muhabbet";"freedict+kelly+frequencywords"
"C2";"Gömme";"FUNERAL";"Noun";"5761";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Gömme";"Gömme işleminin İngilizce karşılığı FUNERAL'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Defin";"freedict+kelly+frequencywords"
"C2";"Gülme";"LAUGHTER";"Noun";"5765";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Gülme";"Gülmenin İngilizce karşılığı LAUGHTER'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"";"freedict+kelly+frequencywords"
"C2";"Baş";"BOW";"Noun";"5766";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Baş";"Başın İngilizce karşılığı BOW'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Yay | Gökkuşağı | Okçu | Eğmek";"freedict+kelly+frequencywords"
"C2";"Tütün";"TOBACCO";"Noun";"5767";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Tütün";"Tütünün İngilizce karşılığı TOBACCO'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"";"freedict+kelly+frequencywords"
"C2";"Karşı";"CON";"Noun";"5768";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Karşı";"Karşının İngilizce karşılığı CON'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Beraber | Okumak | Dolandırıcılık";"freedict+kelly+frequencywords"
"C2";"Fıçı";"BARREL";"Noun";"5769";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Fıçı";"Fıçın İngilizce karşılığı BARREL'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Varil";"freedict+kelly+frequencywords"
"C2";"Jüri";"JURY";"Noun";"5772";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Jüri";"Jürin İngilizce karşılığı JURY'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"";"freedict+kelly+frequencywords"
"C2";"Şüpheli";"VAGUE";"Adjective";"5773";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Şüpheli";"Şüphelin İngilizce karşılığı VAGUE'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Bulanık | Belirsizlik";"freedict+kelly+frequencywords"
"C2";"Küçük";"INFANT";"Noun";"5775";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Küçük";"Küçüğün İngilizce karşılığı INFANT'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Bebek";"freedict+kelly+frequencywords"
"C2";"Mürekkep";"INK";"Noun";"5776";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Mürekkep";"Mürekkebin İngilizce karşılığı INK'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"";"freedict+kelly+frequencywords"
"C2";"Işın";"RAY";"Noun";"5777";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Işın";"Işının İngilizce karşılığı RAY'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"";"freedict+kelly+frequencywords"
"C2";"Sert";"RIGID";"Adjective";"5778";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Sert";"Sertin İngilizce karşılığı RIGID'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Katı | Dimdik";"freedict+kelly+frequencywords"
"C2";"Uçmak";"VANISH";"Verb";"5779";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Uçmak";"Uçmanın İngilizce karşılığı VANISH'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Kaybolmak";"freedict+kelly+frequencywords"
"C2";"Karışıklık";"LITTER";"Noun";"5780";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Karışıklık";"Karışıklığın İngilizce karşılığı LITTER'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Döküntü | Sedye | Doğurmak";"freedict+kelly+frequencywords"
"C2";"Aya";"PALM";"Noun";"5783";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Aya";"Ayanın İngilizce karşılığı PALM'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Palmiye";"freedict+kelly+frequencywords"
"C2";"Atlama";"LEAP";"Noun";"5785";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Atlama";"Atlamanın İngilizce karşılığı LEAP'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Atlamak | Atılmak | Fırlatmak";"freedict+kelly+frequencywords"
"C2";"Satıcı";"CLERK";"Noun";"5786";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Satıcı";"Satıcının İngilizce karşılığı CLERK'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"Yazıcı";"freedict+kelly+frequencywords"
"C2";"Yabancı";"ALIEN";"Adjective";"5788";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yabancı";"Yabancının İngilizce karşılığı ALIEN'dur ve ipucu yaygın olarak doğru olarak kabul edilir.";"";"freedict+kelly+frequencywords"
"C2";"Artırmak";"MULTIPLY";"Verb";"5789";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Artırmak";"Çok yaygın ve doğru";"";"freedict+kelly+frequencywords"
"C2";"Dirsek";"CONSOLE";"Verb";"5792";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Dirsek";"Çok yaygın ve doğru";"";"freedict+kelly+frequencywords"
"C2";"Yuva";"SOCKET";"Noun";"5802";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yuva";"Çok yaygın ve doğru";"Duy";"freedict+kelly+frequencywords"
"C2";"Patlama";"BLAST";"Noun";"5804";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Patlama";"Çok yaygın ve doğru";"Yakmak | Yanma | Yıkmak";"freedict+kelly+frequencywords"
"C2";"Söylemek";"PRONOUNCE";"Verb";"5805";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Söylemek";"Çok yaygın ve doğru";"Bildiri";"freedict+kelly+frequencywords"
"C2";"Mahkeme";"TRIBUNAL";"Noun";"5807";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Mahkeme";"Çok yaygın ve doğru";"";"freedict+kelly+frequencywords"
"C2";"Yardımcı";"DEPUTY";"Adjective";"5808";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Yardımcı";"Çok yaygın ve doğru";"Vekil";"freedict+kelly+frequencywords"
"C2";"Beklerken";"PENDING";"Preposition";"5810";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Beklerken";"Çok yaygın ve doğru";"Asılı | Sarkan";"freedict+kelly+frequencywords"
"C2";"Tehlike";"GRAVITY";"Noun";"5811";"AI onaylı";"ai_approved";"ollama:qwen2.5-coder:7b";"0.95";"Tehlike";"Çok yaygın ve doğru";"Çekim | Önem | Ağırlık | Cazibe";"freedict+kelly+frequencywords"
